job_title,salary
Business Intelligence,151239.67 to 157727.27
Business Intelligence,222603.31 to 229090.91
Business Intelligence,177190.08 to 183677.69
Data Visualization Engineer,157727.27 to 164214.88
Data Visualization Engineer,118801.65 to 125289.26
Product Designer,105826.45 to 112314.05
Product Designer,86363.64 to 92851.24
Product Designer,99338.84 to 105826.45
Research Analyst,261528.93 to 268016.53
Full Stack Engineer,222603.31 to 229090.91
Data Engineer,378305.79 to 384793.39
Pricing Analyst,27975.21 to 34462.81
Pricing Analyst,60413.22 to 66900.83
Site Reliability Engineer,332892.56 to 339380.17
QA Engineer,190165.29 to 196652.89
QA Engineer,118801.65 to 125289.26
Data Engineer,313429.75 to 319917.36
Bioinformatics Scientist,164214.88 to 170702.48
Bioinformatics Scientist,92851.24 to 99338.84
Machine Learning Engineer,449669.42 to 456157.02
Decision Scientist,177190.08 to 183677.69
Decision Scientist,144752.07 to 151239.67
Quantitative Developer,319917.36 to 326404.96
Quantitative Developer,248553.72 to 255041.32
Software Engineer,495082.64 to 501570.25
Data and Reporting Professional,53925.62 to 60413.22
Software Development Engineer,378305.79 to 384793.39
Machine Learning Researcher,203140.5 to 209628.1
Business Intelligence Lead,138264.46 to 144752.07
Business Intelligence Lead,99338.84 to 105826.45
Data Developer,287479.34 to 293966.94
Data Infrastructure Engineer,92851.24 to 99338.84
Data Infrastructure Engineer,53925.62 to 60413.22
AI Specialist,255041.32 to 261528.93
AI Data Scientist,66900.83 to 73388.43
Manager,34462.81 to 40950.41
Business Intelligence,99338.84 to 105826.45
Developer,313429.75 to 319917.36
Data Product Manager,287479.34 to 293966.94
Product Manager,410743.8 to 417231.4
Full Stack Developer,138264.46 to 144752.07
Data Specialist,105826.45 to 112314.05
Bioinformatician,66900.83 to 73388.43
Member of Technical Staff,105826.45 to 112314.05
Member of Technical Staff,138264.46 to 144752.07
Member of Technical Staff,86363.64 to 92851.24
Solution Architect,300454.55 to 306942.15
Power BI Developer,138264.46 to 144752.07
Analytics Engineer,293966.94 to 300454.55
Applied Scientist,229090.91 to 235578.51
AI Developer,73388.43 to 79876.03
Data Operations Engineer,183677.69 to 190165.29
Data Operations Engineer,118801.65 to 125289.26
Platform Engineer,449669.42 to 456157.02
Platform Engineer,300454.55 to 306942.15
Platform Engineer,410743.8 to 417231.4
Site Reliability Engineer,300454.55 to 306942.15
AI Scientist,605371.9 to 611859.5
AI Scientist,261528.93 to 268016.53
Applied Scientist,86363.64 to 92851.24
Machine Learning Scientist,339380.17 to 345867.77
Machine Learning Researcher,358842.98 to 365330.58
Machine Learning Researcher,196652.89 to 203140.5
Statistical Programmer,66900.83 to 73388.43
Data Governance Manager,151239.67 to 157727.27
Product Manager,391280.99 to 397768.6
Cloud Engineer,131776.86 to 138264.46
Data Integration Developer,190165.29 to 196652.89
Data Integration Developer,79876.03 to 86363.64
Computational Biologist,164214.88 to 170702.48
Computational Biologist,99338.84 to 105826.45
Business Analyst,183677.69 to 190165.29
Data Lead,131776.86 to 138264.46
Engineering Manager,397768.6 to 404256.2
Software Engineer,397768.6 to 404256.2
Backend Engineer,209628.1 to 216115.7
Quantitative Developer,345867.77 to 352355.37
Research Engineer,546983.47 to 553471.07
Research Analyst,190165.29 to 196652.89
Machine Learning Architect,105826.45 to 112314.05
Applied Scientist,365330.58 to 371818.18
Business Intelligence Manager,183677.69 to 190165.29
Business Intelligence Manager,112314.05 to 118801.65
Solutions Architect,66900.83 to 73388.43
Quantitative Analyst,66900.83 to 73388.43
Principal Statistical Programmer,164214.88 to 170702.48
AI Specialist,15000.0 to 21487.6
Data Operations Analyst,118801.65 to 125289.26
AI Specialist,170702.48 to 177190.08
Analytics Specialist,99338.84 to 105826.45
Data Strategist,125289.26 to 131776.86
Full Stack Engineer,313429.75 to 319917.36
Full Stack Engineer,209628.1 to 216115.7
Data Infrastructure Engineer,216115.7 to 222603.31
Robotics Engineer,170702.48 to 177190.08
Research Scientist,365330.58 to 371818.18
Product Manager,345867.77 to 352355.37
MLOps Engineer,332892.56 to 339380.17
Solution Architect,235578.51 to 242066.12
Data Scientist,696198.35 to 702685.95
BI Analyst,92851.24 to 99338.84
Data Analytics Lead,144752.07 to 151239.67
Data Integration Specialist,151239.67 to 157727.27
Data Scientist,378305.79 to 384793.39
Principal Statistical Programmer,209628.1 to 216115.7
Principal Statistical Programmer,131776.86 to 138264.46
Research Analyst,203140.5 to 209628.1
Data Management Lead,216115.7 to 222603.31
Data Management Lead,118801.65 to 125289.26
Software Development Engineer,274504.13 to 280991.74
Data Quality Lead,138264.46 to 144752.07
Data Quality Lead,79876.03 to 86363.64
AI Developer,92851.24 to 99338.84
Data Infrastructure Engineer,242066.12 to 248553.72
Data Infrastructure Engineer,118801.65 to 125289.26
Machine Learning Scientist,157727.27 to 164214.88
Data Lead,242066.12 to 248553.72
Data Analytics Manager,105826.45 to 112314.05
AI Lead,235578.51 to 242066.12
Product Analyst,34462.81 to 40950.41
Product Analyst,15000.0 to 21487.6
Research Assistant,73388.43 to 79876.03
Research Assistant,66900.83 to 73388.43
Data Integration Analyst,170702.48 to 177190.08
Data Integration Analyst,73388.43 to 79876.03
Analytics Specialist,60413.22 to 66900.83
Python Developer,112314.05 to 118801.65
Data Management Analyst,118801.65 to 125289.26
Software Architect,332892.56 to 339380.17
Software Architect,177190.08 to 183677.69
Data Scientist,404256.2 to 410743.8
Power BI Developer,151239.67 to 157727.27
DevOps Engineer,190165.29 to 196652.89
Analytics Lead,99338.84 to 105826.45
Solutions Engineer,47438.02 to 53925.62
Solutions Engineer,27975.21 to 34462.81
Machine Learning Scientist,261528.93 to 268016.53
Data Strategy Lead,216115.7 to 222603.31
Data Strategy Lead,92851.24 to 99338.84
Power BI Administrator,183677.69 to 190165.29
Power BI Administrator,105826.45 to 112314.05
Master Data Management,306942.15 to 313429.75
Master Data Management,190165.29 to 196652.89
Quantitative Analyst,34462.81 to 40950.41
Data Integrity Analyst,34462.81 to 40950.41
Data Integrity Analyst,27975.21 to 34462.81
Statistical Programmer,125289.26 to 131776.86
Quantitative Researcher,280991.74 to 287479.34
Quantitative Researcher,203140.5 to 209628.1
Software Architect,293966.94 to 300454.55
Software Architect,196652.89 to 203140.5
Software Architect,222603.31 to 229090.91
Software Architect,151239.67 to 157727.27
Data Analytics Consultant,118801.65 to 125289.26
Data Management Consultant,79876.03 to 86363.64
Data Management Consultant,47438.02 to 53925.62
Data Operations Specialist,86363.64 to 92851.24
Data Operations Specialist,73388.43 to 79876.03
Analytics Specialist,151239.67 to 157727.27
Analytics Specialist,66900.83 to 73388.43
Data Infrastructure Engineer,287479.34 to 293966.94
Data Infrastructure Engineer,138264.46 to 144752.07
Applied Scientist,423719.01 to 430206.61
Data Management Lead,209628.1 to 216115.7
Data Management Lead,138264.46 to 144752.07
Machine Learning Engineer,384793.39 to 391280.99
Cloud Engineer,196652.89 to 203140.5
Data Visualization Engineer,280991.74 to 287479.34
Data Visualization Engineer,170702.48 to 177190.08
Data Analytics Specialist,99338.84 to 105826.45
Data Product Manager,242066.12 to 248553.72
Data Lead,164214.88 to 170702.48
Data Modeler,92851.24 to 99338.84
Data Operations Specialist,138264.46 to 144752.07
Platform Data Engineer,34462.81 to 40950.41
Bear Robotics,203140.5 to 209628.1
Bear Robotics,170702.48 to 177190.08
Business Intelligence,157727.27 to 164214.88
Principal Application Delivery Consultant,235578.51 to 242066.12
Principal Application Delivery Consultant,118801.65 to 125289.26
Business Intelligence Engineer,34462.81 to 40950.41
Business Intelligence Developer,268016.53 to 274504.13
Cloud Database Administrator,112314.05 to 118801.65
Data Visualization Specialist,131776.86 to 138264.46
Director of Machine Learning,345867.77 to 352355.37
Director of Machine Learning,170702.48 to 177190.08
Data Operations Manager,170702.48 to 177190.08
Data Operations Manager,118801.65 to 125289.26
Data Operations Analyst,144752.07 to 151239.67
Data Modeler,105826.45 to 112314.05
Data Visualization Engineer,274504.13 to 280991.74
Data Analyst,274504.13 to 280991.74
BI Developer,138264.46 to 144752.07
BI Developer,99338.84 to 105826.45
Data Quality Specialist,79876.03 to 86363.64
Data Governance Specialist,164214.88 to 170702.48
Data Integration Specialist,86363.64 to 92851.24
Full Stack Engineer,332892.56 to 339380.17
Bioinformatics Scientist,177190.08 to 183677.69
Data Product Manager,196652.89 to 203140.5
Data Analytics Manager,229090.91 to 235578.51
Data Analytics Manager,222603.31 to 229090.91
Data Analytics Manager,144752.07 to 151239.67
Analytics Engineer,384793.39 to 391280.99
Data Product Owner,203140.5 to 209628.1
Prompt Engineer,229090.91 to 235578.51
Data Governance Manager,79876.03 to 86363.64
Machine Learning Developer,131776.86 to 138264.46
QA Engineer,274504.13 to 280991.74
Chatbot Developer,157727.27 to 164214.88
Chatbot Developer,73388.43 to 79876.03
Engineer,469132.23 to 475619.83
ETL Developer,112314.05 to 118801.65
BI Engineer,131776.86 to 138264.46
Applied Scientist,177190.08 to 183677.69
Systems Engineer,436694.21 to 443181.82
Systems Engineer,358842.98 to 365330.58
Product Analyst,170702.48 to 177190.08
Data Platform Engineer,216115.7 to 222603.31
Data Platform Engineer,164214.88 to 170702.48
Data Analyst,430206.61 to 436694.21
Artificial Intelligence Engineer,196652.89 to 203140.5
Artificial Intelligence Engineer,92851.24 to 99338.84
AI Architect,196652.89 to 203140.5
Data Governance Manager,229090.91 to 235578.51
Data Governance Manager,125289.26 to 131776.86
Data Governance Analyst,112314.05 to 118801.65
Business Intelligence,131776.86 to 138264.46
Data Modeler,196652.89 to 203140.5
Data Modeler,164214.88 to 170702.48
Decision Scientist,196652.89 to 203140.5
Data Product Owner,99338.84 to 105826.45
Research Scientist,313429.75 to 319917.36
Data Operations Manager,222603.31 to 229090.91
Data Operations Manager,157727.27 to 164214.88
Systems Engineer,40950.41 to 47438.02
Technical Writer,170702.48 to 177190.08
Technical Writer,118801.65 to 125289.26
Data Architect,365330.58 to 371818.18
Research Analyst,131776.86 to 138264.46
Data Analytics Lead,293966.94 to 300454.55
Data Analytics Lead,138264.46 to 144752.07
BI Engineer,53925.62 to 60413.22
Data Governance Analyst,280991.74 to 287479.34
Data Governance Architect,164214.88 to 170702.48
Data Governance Architect,60413.22 to 66900.83
Associate,404256.2 to 410743.8
Quantitative Researcher,105826.45 to 112314.05
Quantitative Researcher,73388.43 to 79876.03
Bioinformatics Scientist,157727.27 to 164214.88
Systems Engineer,423719.01 to 430206.61
Data Operations Specialist,53925.62 to 60413.22
Data Operations Specialist,47438.02 to 53925.62
Data Quality Engineer,138264.46 to 144752.07
Data Product Manager,222603.31 to 229090.91
BI Developer,92851.24 to 99338.84
Software Developer,306942.15 to 313429.75
Data Strategist,196652.89 to 203140.5
Software Developer,268016.53 to 274504.13
Data Governance Analyst,177190.08 to 183677.69
Analytics Lead,274504.13 to 280991.74
Statistical Programmer,73388.43 to 79876.03
Data Analytics Consultant,105826.45 to 112314.05
Systems Engineer,339380.17 to 345867.77
Applied Scientist,268016.53 to 274504.13
Data Engineer,339380.17 to 345867.77
QA Engineer,99338.84 to 105826.45
Solutions Engineer,60413.22 to 66900.83
Backend Engineer,118801.65 to 125289.26
Software Engineer,527520.66 to 534008.26
Data Integration Engineer,177190.08 to 183677.69
Consultant,293966.94 to 300454.55
Head of Data,410743.8 to 417231.4
Technical Lead,261528.93 to 268016.53
Head of Data,235578.51 to 242066.12
BI Engineer,144752.07 to 151239.67
BI Engineer,151239.67 to 157727.27
Head of AI,423719.01 to 430206.61
Machine Learning Developer,196652.89 to 203140.5
DevOps Engineer,248553.72 to 255041.32
Backend Engineer,242066.12 to 248553.72
BI Analyst,15000.0 to 21487.6
Product Analyst,60413.22 to 66900.83
Machine Learning Developer,79876.03 to 86363.64
AI Specialist,157727.27 to 164214.88
Artificial Intelligence Engineer,112314.05 to 118801.65
Artificial Intelligence Engineer,53925.62 to 60413.22
Backend Engineer,255041.32 to 261528.93
Technical Writer,131776.86 to 138264.46
Technical Writer,112314.05 to 118801.65
Product Designer,21487.6 to 27975.21
Machine Learning Scientist,248553.72 to 255041.32
Research Engineer,60413.22 to 66900.83
Data Analyst,410743.8 to 417231.4
Backend Engineer,352355.37 to 358842.98
Product Manager,508057.85 to 514545.45
Data Product Manager,203140.5 to 209628.1
Data Analytics Lead,99338.84 to 105826.45
Data Analytics Developer,105826.45 to 112314.05
Data Analytics Developer,79876.03 to 86363.64
Machine Learning Developer,86363.64 to 92851.24
Bioinformatics Scientist,53925.62 to 60413.22
Bioinformatics Scientist,34462.81 to 40950.41
Statistician,216115.7 to 222603.31
Insight Analyst,66900.83 to 73388.43
AI Architect,125289.26 to 131776.86
Backend Engineer,287479.34 to 293966.94
Decision Scientist,287479.34 to 293966.94
Solutions Engineer,164214.88 to 170702.48
Data Management Analyst,40950.41 to 47438.02
Power BI Consultant,105826.45 to 112314.05
Power BI Consultant,99338.84 to 105826.45
Data Governance Analyst,151239.67 to 157727.27
Solution Architect,34462.81 to 40950.41
Solution Architect,274504.13 to 280991.74
Solutions Engineer,268016.53 to 274504.13
Data Visualization Specialist,92851.24 to 99338.84
Data Visualization Specialist,66900.83 to 73388.43
Data Analytics Specialist,53925.62 to 60413.22
Business Intelligence,125289.26 to 131776.86
Business Analyst,216115.7 to 222603.31
Data Governance Lead,151239.67 to 157727.27
Data Scientist,676735.54 to 683223.14
Engineer,488595.04 to 495082.64
Machine Learning Researcher,216115.7 to 222603.31
Machine Learning Researcher,99338.84 to 105826.45
Cloud Engineer,222603.31 to 229090.91
Backend Software Engineer,112314.05 to 118801.65
Research Engineer,352355.37 to 358842.98
Data Quality Engineer,144752.07 to 151239.67
AI Lead,125289.26 to 131776.86
BI Engineer,209628.1 to 216115.7
Business Intelligence Analyst,229090.91 to 235578.51
Business Intelligence Analyst,216115.7 to 222603.31
Data Visualization Developer,125289.26 to 131776.86
Data Visualization Developer,86363.64 to 92851.24
BI Analyst,86363.64 to 92851.24
Data Operations Manager,99338.84 to 105826.45
Business Intelligence Developer,183677.69 to 190165.29
Data Operations Analyst,138264.46 to 144752.07
Data Operations Analyst,112314.05 to 118801.65
AI Architect,332892.56 to 339380.17
Data Integrity Analyst,131776.86 to 138264.46
Data Integrity Analyst,66900.83 to 73388.43
DevOps Engineer,326404.96 to 332892.56
Python Developer,190165.29 to 196652.89
AI Engineer,365330.58 to 371818.18
Member of Technical Staff,118801.65 to 125289.26
Machine Learning Engineer,40950.41 to 47438.02
Data Operations Manager,183677.69 to 190165.29
Data Operations Manager,151239.67 to 157727.27
QA Engineer,79876.03 to 86363.64
Cloud Database Engineer,242066.12 to 248553.72
Cloud Database Engineer,216115.7 to 222603.31
Software Developer,27975.21 to 34462.81
Data Visualization Analyst,131776.86 to 138264.46
Data Visualization Analyst,53925.62 to 60413.22
Data Visualization Specialist,170702.48 to 177190.08
Data Scientist,371818.18 to 378305.79
Software Engineer,449669.42 to 456157.02
Data Governance Specialist,34462.81 to 40950.41
Decision Scientist,255041.32 to 261528.93
Software Development Engineer,216115.7 to 222603.31
Data Analyst,242066.12 to 248553.72
Engineering Manager,125289.26 to 131776.86
Research Assistant,105826.45 to 112314.05
Research Assistant,79876.03 to 86363.64
Engineer,443181.82 to 449669.42
Associate,21487.6 to 27975.21
Business Intelligence Developer,196652.89 to 203140.5
AI Product Manager,287479.34 to 293966.94
AI Product Manager,190165.29 to 196652.89
MLOps Engineer,164214.88 to 170702.48
Data Operations Associate,73388.43 to 79876.03
Data Operations Associate,60413.22 to 66900.83
Machine Learning Lead,216115.7 to 222603.31
Machine Learning Lead,118801.65 to 125289.26
Data Infrastructure Engineer,190165.29 to 196652.89
Data Infrastructure Engineer,112314.05 to 118801.65
Power BI Developer,79876.03 to 86363.64
Data Visualization Engineer,190165.29 to 196652.89
Data Visualization Analyst,138264.46 to 144752.07
